_id__$oid,last_updated__$date,is_deleted,custom_dosing_data__dosing_mode,custom_dosing_data__flow,custom_dosing_data__applied_dose,custom_dosing_data__applied_dose_outlet,raw_sewage__turbidity,raw_sewage__ph,raw_sewage__cod,raw_sewage__tss,raw_sewage__ammonia,raw_sewage__phosphate,raw_sewage__bod,pst_outlet__turbidity,pst_outlet__ph,pst_outlet__cod,pst_outlet__tss,pst_outlet__ammonia,pst_outlet__phosphate,pst_outlet__bod,at__ph,at__mlss,at__do,at__percent_settlement,at__svi,fst__time,fst__turbidity,fst__ph,fst__cod,fst__tss,fst__ammonia,fst__phosphate,fst__do,fst__bod,date,inlet_dosing,outlet_dosing,,,,,,,,
6394266793038400123f2dfd,2022-12-09T18:30:41.151Z,FALSE,automatic,0.48,0.001,0.03,,7.42,390,298,40,2.3,166,,7.32,170,84,24,1.4,82,7.54,2160,2.32,21,97.22222222,,,7.67,20,8,18,0.5,2.18,5,12/8/2022,0,63.61173064,,,,,,,,
6396d07a2d796a0012255496,2022-12-11T18:30:40.617Z,FALSE,automatic,0.48,0.001,0.03,,7.32,350,272,44,2,147,,7.42,170,78,26,1.2,73,7.61,2110,2.42,22,104.2654028,,,20.4,20,6,18,0.4,2.2,4,12/9/2022,0,58.43320432,,,,,,,,
6396d0c22d796a00122554dd,2022-12-11T18:30:40.617Z,FALSE,automatic,0.48,0.001,0.03,,7.44,340,290,42,2.4,165,,7.42,170,80,31,1.3,83,7.45,2150,2.52,22,102.3255814,,,7.6,20,7,16,0,2.22,5,12/10/2022,0,79.26131222,,,,,,,,
6396d11c2d796a0012255521,2022-12-11T18:30:40.617Z,TRUE,automatic,0.48,0.001,0.03,,7.48,370,264,40,2.2,,,7.36,,76,35,1.7,,7.6,2190,2.2,22,100.456621,,,7.62,10,8,20,0,2.03,,12/11/2022,0,84.46681484,,,,,,,,
6396d22b2d796a0012255696,2022-12-11T18:30:40.617Z,FALSE,automatic,0.48,0.001,0.03,,7.48,370,264,40,2.2,160,,7.36,160,76,35,1.7,76,7.6,2190,2.2,22,100.456621,,,7.6,10,8,20,0,2.03,4,12/11/2022,0,84.46681484,,,,,,,,
63996e2009924e00114b8095,2022-12-13T18:30:40.51Z,FALSE,automatic,0.48,0.001,0.03,,7.52,350,286,44,2.4,155,,7.56,180,80,35,1.9,78,7.52,1980,2.45,20,101.010101,,,7.6,20,7,22,0,2.24,4,12/12/2022,0,84.45390848,,,,,,,,
639c1f52ba52cd00115d6dc4,2022-12-15T18:30:39.732Z,FALSE,automatic,0.48,0.001,0.03,,7.38,400,300,45,2.1,170,,7.51,150,72,30,1,70,7.69,1800,2.47,18,100,,,7.63,10,5,17,0.5,2.3,3,12/13/2022,0,79.20523812,,,,,,,,
639c203dba52cd00115d6e2e,2022-12-15T18:30:39.732Z,FALSE,automatic,0.48,0.001,0.03,,7.41,380,290,43,2.8,155,,7.38,180,80,32,1.6,80,7.44,1690,2.48,17,100.591716,,,7.56,10,6,16,0.4,2.39,3,12/14/2022,0,84.46335564,,,,,,,,
639c20a2ba52cd00115d6e99,2022-12-15T18:30:39.732Z,FALSE,automatic,0.48,0.001,0.03,,7.41,340,220,41,2.2,146,,7.3,180,94,30,1.2,85,7.44,2480,2.61,28,112.9032258,,,7.65,10,5,15,0.3,2.59,3,12/15/2022,0,79.29226323,,,,,,,,
639d67d4a60c66001199488c,2022-12-16T18:30:38.451Z,FALSE,automatic,0.48,0.001,0.03,,7.42,370,268,40,2.4,165,,7.34,170,74,32,1.4,66,7.54,1840,2.51,19,103.2608696,,,7.69,20,6,16,0.5,2.42,4,12/16/2022,0,84.50413409,,,,,,,,
63a00cf25a831800129319fb,2022-12-18T18:30:37.787Z,FALSE,automatic,0.48,0.001,0.03,,7.56,380,284,42,2,165,,7.5,200,94,30,1.2,85,7.48,2590,2.3,26,100.3861004,,,7.6,20,8,18,0.4,2.34,5,12/17/2022,0,97.52679503,,,,,,,,
63a00d365a83180012931a3c,2022-12-18T18:30:37.787Z,FALSE,automatic,0.48,0.001,0.03,,7.48,350,280,38,2,150,,7.38,170,86,30,1.1,76,7.41,2460,2.61,24,97.56097561,,,7.59,10,7,16,0.4,2.36,3,12/18/2022,0,81.89927863,,,,,,,,
63a2a5f12b9d320012986300,2022-12-20T18:30:38.106Z,FALSE,automatic,0.48,0.001,0.03,,7.38,340,272,40,2.4,148,,7.49,180,104,30,1.2,80,7.51,2580,2.68,26,100.7751938,,,7.64,20,8,16,0.4,2.48,5,12/19/2022,0,74.51061549,,,,,,,,
63a2a62d2b9d320012986361,2022-12-20T18:30:38.106Z,FALSE,automatic,0.48,0.001,0.03,,7.47,340,260,42,2.2,147,,7.52,190,100,36,1.1,75,7.55,2520,2.64,26,103.1746032,,,7.6,20,8,22,0,2.3,4,12/20/2022,0,77.72332929,,,,,,,,
63a3f7c01d21cd0014af0e78,2022-12-21T18:30:39.896Z,FALSE,automatic,0.48,0.001,0.03,,7.44,340,314,38,2,145,,7.38,190,80,32,1.1,77,7.49,2630,2.69,25,95.05703422,,,7.63,20,7,18,0.4,2.4,3,12/21/2022,0,105.4231389,,,,,,,,
63a558b15295380012fee9b1,2022-12-22T18:30:39.515Z,FALSE,automatic,0.48,0.001,0.03,,7.4,340,268,40,1.7,146,,7.36,170,84,30,1,75,7.56,2680,2.52,28,104.4776119,,,7.64,20,6,16,0.3,2.46,3,12/22/2022,0,74.18566294,,,,,,,,
63a6a4c35d073a00120ad8a0,2022-12-23T18:30:41.76Z,FALSE,automatic,0.48,0.001,0.03,,7.4,340,318,41,1.2,150,,7.3,180,72,32,0.5,83,6.48,2180,2.67,25,114.6788991,,,7.67,20,6,18,0.3,2.59,5,12/23/2022,0,31.92115908,,,,,,,,
63a94df362493d001162be6f,2022-12-25T18:30:42.173Z,FALSE,automatic,0.48,0.001,0.03,,7.33,320,268,40,2.4,165,,7.48,190,70,32,1.1,89,7.52,2480,2.52,24,96.77419355,,,7.69,20,8,18,0.4,2.46,5,12/24/2022,0,0,,,,,,,,
63a94e2d62493d001162becd,2022-12-25T18:30:42.173Z,FALSE,automatic,0.48,0.001,0.03,,7.48,340,260,38,2.4,148,,7.34,180,76,30,1.2,75,7.4,2560,2.49,26,101.5625,,,7.69,20,7,16,0.4,2.26,4,12/25/2022,0,0,,,,,,,,
63aa9d1ed36ca30012e2b759,2022-12-26T18:30:41.568Z,FALSE,automatic,0.48,0.001,0.03,,7.52,340,226,40,2.2,145,,7.45,170,88,28,1.2,80,7.41,2580,2.48,28,108.5271318,,,7.68,20,6,16,0.4,2.31,4,12/26/2022,0,0,,,,,,,,
63abeab473ab250012a9c1a9,2022-12-27T18:30:41.653Z,FALSE,automatic,0.48,0.001,0.03,,7.48,450,328,41,2,180,,7.44,180,96,26,1.2,85,7.5,1830,2.33,20,109.2896175,,,7.64,20,8,18,0.3,2.28,5,12/27/2022,0,31.98340989,,,,,,,,
63ae8c5b96d7820011c1dc65,2022-12-29T18:30:40.975Z,FALSE,automatic,0.48,0.001,0.03,,7.35,430,308,40,1.9,175,,7.49,170,80,36,1.5,75,7.59,2210,2.46,21,95.02262443,,,7.6,20,6,15,0.3,2.21,4,12/28/2022,0,32.03171534,,,,,,,,
63ae8c9396d7820011c1dcc3,2022-12-29T18:30:40.975Z,FALSE,automatic,0.48,0.001,0.03,,7.32,440,312,43,2,178,,7.53,170,104,35,1.7,76,7.6,1690,2.26,18,106.5088757,,,7.73,20,8,16,0.5,2.16,5,12/29/2022,0,26.68315776,,,,,,,,
63aec16b96d7820011c1dd30,2022-12-29T18:30:40.975Z,FALSE,automatic,0.48,0.001,0.03,,7.44,410,300,44,2,,,7.36,180,98,32,1.2,,7.49,1850,2.48,19,102.7027027,,,7.62,20,7,18,0.4,2.16,,12/30/2022,0,37.31282737,,,,,,,,
63b2802acee9e500114fa7e7,2023-01-01T18:30:39.727Z,FALSE,automatic,0.48,0.001,0.03,,7.32,380,278,42,2,155,,7.44,170,104,36,0.7,78,7.56,2820,2.68,28,99.29078014,,,7.69,10,5,18,0,2.4,3,12/31/2022,0,68.96390727,,,,,,,,
63b2805dcee9e500114fa828,2023-01-01T18:30:39.727Z,FALSE,automatic,0.48,0.001,0.03,,7.39,340,238,40,2,144,,7.4,160,78,32,0,72,7.68,1510,2.78,16,105.9602649,,,7.82,10,4,14,0,2.59,3,1/1/2023,0,74.19767907,,,,,,,,
63b3ec0556874400114e8935,2023-01-02T18:30:39.748Z,FALSE,automatic,0.48,0.001,0.03,,7.54,380,272,42,1.8,155,,7.43,200,106,32,1.2,90,7.48,3160,2.6,37,117.0886076,,,7.45,20,9,22,0.8,2.31,5,1/2/2023,0,58.48877507,,,,,,,,
63b524558821e70011ac351f,2023-01-03T18:30:41.811Z,FALSE,automatic,0.48,0.001,0.03,,7.77,320,224,41,1.4,141,,7.58,190,112,33,1.1,95,7.62,4590,2.98,50,108.9324619,,,7.65,10,4,19,0.6,2.68,3,1/3/2023,0,74.21573262,,,,,,,,
63b7c14f0e12e80012cc8e15,2023-01-05T18:30:37.907Z,FALSE,automatic,0.48,0.001,0.03,,7.72,330,244,42,1.6,140,,7.53,160,80,30,1.1,75,7.6,3540,2.64,36,101.6949153,,,7.61,20,6,21,0.7,2.17,4,1/4/2023,0,76.88504116,,,,,,,,
63b7c1c30e12e80012cc8e56,2023-01-05T18:30:37.907Z,FALSE,automatic,0.48,0.001,0.03,,7.47,340,240,40,2.4,145,,7.48,190,100,30,1,85,7.54,2470,2.78,25,101.2145749,,,7.62,10,4,16,0.3,2.45,3,1/5/2023,0,71.6426003,,,,,,,,
63b91bda07581f0012baa084,2023-01-06T18:30:40.305Z,FALSE,automatic,0.48,0.001,0.03,,7.52,410,294,40,2.4,177,,7.43,170,86,28,0.7,77,7.48,2860,2.67,29,101.3986014,,,7.6,20,6,20,0.4,2.48,5,1/6/2023,0,47.78598063,,,,,,,,
63bbbdff728fa300112c46a7,2023-01-08T18:30:40.698Z,FALSE,automatic,0.48,0.001,0.03,,7.4,390,278,42,1.8,168,,7.38,160,80,38,1,68,7.61,2310,2.89,24,103.8961039,,,7.67,10,4,14,0.5,2.78,3,1/7/2023,0,29.34755292,,,,,,,,
63bbbe4b728fa300112c46e8,2023-01-08T18:30:40.698Z,FALSE,automatic,0.48,0.001,0.03,,7.39,370,276,38,2.2,151,,7.44,360,76,29,1.3,68,7.66,2260,2.81,23,101.7699115,,,7.62,10,5,16,0.4,2.69,3,1/8/2023,0,58.63394845,,,,,,,,
63bd190f4972870012c36e23,2023-01-09T18:30:39.112Z,FALSE,automatic,0.48,0.001,0.03,,7.48,380,252,40,2.4,158,,7.47,180,94,32,1.3,71,7.4,2140,2.76,21,98.13084112,,,7.66,10,5,16,0.4,2.48,3,1/9/2023,0,54.65180617,,,,,,,,
63be52867d410b0012804443,2023-01-10T18:30:41.212Z,FALSE,automatic,0.48,0.001,0.03,,7.53,390,278,42,2.2,157,,7.5,180,78,32,2.4,71,7.56,2250,2.63,23,102.2222222,,,7.65,10,5,20,0.6,2.47,3,1/10/2023,0,45.57762925,,,,,,,,
63bfb149c44009001142f373,2023-01-11T18:30:38.117Z,FALSE,automatic,0.48,0.001,0.03,,7.48,390,252,40,2.4,160,,7.3,170,92,30,1.2,80,7.44,2200,2.57,24,109.0909091,,,7.67,10,6,18,0.3,2.49,3,1/11/2023,0,58.5264756,,,,,,,,
63c1173757c5970011a99d41,2023-01-12T18:30:40.224Z,FALSE,automatic,0.48,0.001,0.03,,7.6,400,246,42,2,160,,7.53,170,70,38,1.3,70,7.49,2160,2.98,22,101.8518519,,,7.67,10,5,16,0.5,2.64,3,1/12/2023,0,52.079692,,,,,,,,
63c259f34e10d100126b9f15,2023-01-13T18:30:41.599Z,FALSE,automatic,0.48,0.001,0.03,,7.47,360,238,40,1.9,160,,7.45,170,70,36,1.5,73,7.67,2040,2.76,22,107.8431373,,,7.6,20,10,18,0.5,2.56,5,1/13/2023,0,176.5061701,,,,,,,,
63c66e1a8b3d4000122cf77f,2023-01-16T18:30:39.67Z,FALSE,automatic,0.48,0.001,0.03,,7.44,350,258,40,2.2,160,,7.34,160,80,30,1,71,7.52,2840,2.76,30,105.6338028,,,7.67,20,6,16,0.3,2.89,5,1/14/2023,0,6.478727117,,,,,,,,
63c66f178b3d4000122cf7e9,2023-01-16T18:30:39.67Z,FALSE,automatic,0.46,0.001,0.03,,7.44,350,248,38,2.4,150,,7.38,180,76,30,1.5,70,7.51,2740,2.61,28,102.189781,,,7.68,10,5,18,0.4,2.36,3,1/15/2023,0,74.24226044,,,,,,,,
63c66fc48b3d4000122cf82a,2023-01-16T18:30:39.67Z,FALSE,automatic,0.46,0.001,0.03,,7.43,370,244,40,2,155,,7.4,170,76,36,1.3,75,7.62,2960,2.76,32,108.1081081,,,7.72,20,6,24,0,2.41,4,1/16/2023,0,52.28105164,,,,,,,,
63c9016076543a001289a0ad,2023-01-18T18:30:40.198Z,FALSE,automatic,0.47,0.001,0.03,,7.51,390,284,40,2,170,,7.44,160,108,30,1.6,85,7.62,3130,2.76,34,108.6261981,,,7.67,20,8,22,0,2.53,5,1/17/2023,0,1.360582914,,,,,,,,
63ca3fda858e840012239192,2023-01-19T18:30:38.92Z,FALSE,automatic,0.48,0.001,0.03,,7.48,350,252,41,2.9,148,,7.4,170,84,37,1.5,80,7.62,2790,2.32,29,103.9426523,,,7.72,10,5,20,0.6,2.14,3,1/18/2023,0,11.76698655,,,,,,,,
63ca4048858e8400122391d3,2023-01-19T18:30:38.92Z,FALSE,automatic,0.47,0.001,0.03,,7.4,370,264,41,1.3,150,,7.46,160,90,30,1,85,7.52,2670,2.63,28,104.8689139,,,7.67,10,5,18,0.3,2.58,3,1/19/2023,0,63.83228925,,,,,,,,
63ca70e4858e8400122392d0,2023-01-19T18:30:38.92Z,FALSE,automatic,0.48,0.001,0.03,,7.4,380,268,39,1.3,15,,7.32,170,86,32,0.6,84,7.48,2660,2.69,28,105.2631579,,,7.62,10,6,20,0,2.94,4,1/20/2023,0,32.14629951,,,,,,,,
63cbc3739afd7b0012905236,2023-01-20T18:30:38.099Z,FALSE,automatic,0.48,0.001,0.03,,7.42,350,246,41,1.6,148,,7.36,170,80,31,1,75,7.32,2980,2.7,32,107.3825503,,,7.65,10,6,18,0.5,2.87,3,1/21/2023,0,42.5596617,,,,,,,,
63ce2ff402c03f0012082ba2,2023-01-22T18:30:39.386Z,FALSE,automatic,0.48,0.001,0.03,,7.4,340,240,40,2,145,,7.42,180,92,29,1.1,85,7.46,2760,2.96,28,101.4492754,,,7.65,10,5,16,0.4,2.82,3,1/22/2023,0,74.19582072,,,,,,,,
63cfbf64248bf300113f9660,2023-01-23T18:30:41.568Z,FALSE,automatic,0.48,0.001,0.03,,7.5,350,252,42,2.2,150,,7.56,170,84,28,1,8,7.59,2310,2.95,24,103.8961039,,,7.65,10,4,24,0,2.76,3,1/23/2023,0,74.20030539,,,,,,,,
63cfc043248bf300113f96e3,2023-01-23T18:30:41.568Z,FALSE,automatic,0.48,0.001,0.03,,7.58,340,248,43,1.9,145,,7.5,160,80,22,1.2,75,7.62,1980,2.91,20,101.010101,,,7.65,10,5,16,0,2.7,3,1/24/2023,0,52.95920053,,,,,,,,
63d4c04163442000129f9879,2023-01-27T18:30:39.028Z,FALSE,automatic,0.48,0.001,0.03,,7.52,370,278,42,1.7,155,,7.42,190,94,30,0.7,80,7.52,2830,2.83,28,98.93992933,,,7.67,20,8,24,0,2.89,5,1/25/2023,0,74.16394204,,,,,,,,
63d4c08563442000129f98c8,2023-01-27T18:30:39.028Z,FALSE,automatic,0.48,0.001,0.03,,7.42,420,304,42,2.3,170,,7.41,160,82,36,1.7,78,7.62,2960,2.96,32,108.1081081,,,7.74,20,7,20,0.7,2.72,4,1/26/2023,0,74.16899284,,,,,,,,
63d4c0ca63442000129f9917,2023-01-27T18:30:39.028Z,FALSE,automatic,0.48,0.001,0.03,,7.48,390,268,40,1.7,180,,7.4,160,84,30,0.7,80,7.46,2480,2.87,26,104.8387097,,,7.69,20,6,16,0.3,2.92,4,1/27/2023,0,68.99215764,,,,,,,,
63d76f814645520012a45050,2023-01-29T18:30:41.436Z,FALSE,automatic,0.48,0.001,0.03,,7.48,320,226,41,1.9,145,,7.36,150,76,28,1,67,7.42,2710,2.87,28,103.3210332,,,7.67,10,6,18,0.6,2.79,3,1/28/2023,0,74.20063972,,,,,,,,
63d76ff64645520012a45091,2023-01-29T18:30:41.436Z,FALSE,automatic,0.48,0.001,0.03,,7.46,320,236,38,1.9,140,,7.4,170,80,35,1.7,75,7.56,2310,2.76,24,103.8961039,,,7.7,10,7,16,0.5,2.37,3,1/29/2023,0,84.64218204,,,,,,,,
63d8e12bbd6ade00121fa137,2023-01-30T18:30:40.989Z,FALSE,automatic,0.48,0.001,0.03,,7.42,330,220,44,2.2,141,,7.4,170,70,36,1.7,70,7.64,2610,2.86,22,84.29118774,,,7.69,10,6,14,0.7,2.4,3,1/30/2023,0,58.59898337,,,,,,,,
63da0f32de2fa0001238f372,2023-01-31T18:30:38.212Z,FALSE,automatic,0.48,0.001,0.03,,7.46,320,230,42,1.9,145,,7.4,170,72,38,1.7,68,7.61,2220,2.9,26,117.1171171,,,7.59,20,8,18,0.6,2.36,4,1/31/2023,0,63.76502795,,,,,,,,
63db5bd889fbfe00113ef908,2023-02-01T18:30:36.729Z,FALSE,automatic,0.48,0.001,0.03,,7.48,480,366,42,2.2,200,,7.36,180,108,32,1,85,7.54,2840,2.69,30,105.6338028,,,7.63,20,7,16,0.4,2.57,3,2/1/2023,0,47.74034753,,,,,,,,
63dca350e1bf140011f2fbd2,2023-02-02T18:30:40.103Z,FALSE,automatic,0.48,0.001,0.03,,7.46,450,334,40,2.1,180,,7.56,170,84,36,1.8,80,7.69,2160,3.36,22,101.8518519,,,7.64,20,9,16,0.3,3.16,4,2/2/2023,0,47.61753613,,,,,,,,
63ddf2c86ab9db0012c74352,2023-02-03T18:30:40.95Z,FALSE,automatic,0.47,0.001,0.03,,7.46,370,286,43,2.5,174,,7.4,170,84,38,1.8,95,7.6,2850,3.3,30,105.2631579,,,7.64,10,7,20,0.5,2.96,3,2/3/2023,0,64.53642552,,,,,,,,
63e094985b6a62001112503e,2023-02-05T18:30:37.965Z,FALSE,automatic,0.48,0.001,0.03,,7.45,340,218,44,2.2,153,,7.37,180,80,36,1.7,86,7.57,3260,2.56,36,110.4294479,,,7.62,20,9,22,0.6,2.42,5,2/4/2023,0,74.12618133,,,,,,,,
63e094e45b6a62001112507f,2023-02-05T18:30:37.965Z,FALSE,automatic,0.47,0.001,0.03,,7.44,340,226,40,2.4,154,,7.48,170,88,33,1.8,85,7.49,3140,2.61,32,101.910828,,,7.63,20,8,18,0.4,2.32,5,2/5/2023,0,74.10414838,,,,,,,,
63e1f90b804b990012236986,2023-02-06T18:30:40.874Z,FALSE,automatic,0.48,0.001,0.03,,7.32,370,280,44,2.5,150,,7.4,170,72,35,1.7,83,7.62,2900,3.16,30,103.4482759,,,7.59,20,8,22,0.5,2.8,5,2/6/2023,0,63.70526109,,,,,,,,
63e3532b7609500012977b55,2023-02-07T18:30:42.358Z,FALSE,automatic,0.48,0.001,0.03,,7.38,380,268,44,2.6,167,,7.37,170,96,37,1.9,86,7.59,3370,3.12,36,106.8249258,,,7.66,20,6,26,0.4,2.76,5,2/7/2023,0,68.80984918,,,,,,,,
63e4985a8521a3001175ed2a,2023-02-08T18:30:42.062Z,FALSE,automatic,0.48,0.001,0.03,,7.44,330,224,42,2,160,,7.32,150,92,30,1.7,85,7.54,2840,2.94,30,105.6338028,,,7.69,20,8,21,0.5,2.84,4,2/8/2023,0,68.86822173,,,,,,,,
63e5e8822d2f7b0011926536,2023-02-09T18:30:46.757Z,FALSE,automatic,0.48,0.001,0.03,,7.46,440,328,40,1.9,190,,7.44,170,100,32,1.3,90,7.54,2390,2.79,28,117.1548117,,,7.69,20,6,24,0.3,2.89,4,2/9/2023,0,74.06737809,,,,,,,,
63e7320598168b001172c00d,2023-02-10T18:30:41.862Z,FALSE,automatic,0.48,0.001,0.03,,7.46,390,270,38,2.2,163,,7.45,140,70,32,1.6,78,7.61,2130,3.21,24,112.6760563,,,7.64,10,5,20,0.4,2.98,3,2/10/2023,0,68.8214766,,,,,,,,
63e9dc6014b0970012bfa48a,2023-02-12T18:30:41.875Z,FALSE,automatic,0.48,0.001,0.03,,7.5,390,280,40,2.2,165,,7.56,160,81,29,1.5,88,7.69,2100,3.99,22,104.7619048,,,7.66,20,6,22,0,3.82,4,2/11/2023,0,68.79335756,,,,,,,,
63e9dcca14b0970012bfa4c8,2023-02-12T18:30:41.875Z,FALSE,automatic,0.47,0.001,0.03,,7.49,400,284,38,2.4,165,,7.36,150,76,34,1.8,70,7.41,2100,3.42,23,109.5238095,,,7.67,10,5,20,0.4,3.36,3,2/12/2023,0,74.05467599,,,,,,,,
63ea143214b0970012bfa5a9,2023-02-12T18:30:41.875Z,FALSE,automatic,0.48,0.001,0.03,,7.49,370,262,42,2.2,165,,7.54,180,98,35,1.7,85,7.69,2650,3.36,27,101.8867925,,,7.64,20,7,22,0.5,3.12,5,2/13/2023,0,42.46296938,,,,,,,,
63ec777d5214d200122fb59d,2023-02-14T18:30:40.708Z,FALSE,automatic,0.48,0.001,0.03,,7.54,360,242,42,2.2,155,,7.42,180,84,35,1.7,80,7.59,2960,3.54,32,108.1081081,,,7.74,20,10,21,0.5,3.36,5,2/14/2023,0,68.7562962,,,,,,,,
63edcb71e208be001297cf2f,2023-02-15T18:30:41.951Z,FALSE,automatic,0.48,0.001,0.03,,7.53,400,284,41,2.7,179,,7.42,170,86,34,1.9,83,7.64,3590,3.67,36,100.2785515,,,7.71,10,7,24,0.5,3.34,4,2/15/2023,0,94.87915364,,,,,,,,
63ef28432abc020011b899ab,2023-02-16T18:30:38.098Z,FALSE,automatic,0.48,0.001,0.03,,7.53,320,212,42,2.2,140,,7.51,170,92,37,1.8,85,7.61,3310,3.24,38,114.8036254,,,7.66,20,10,23,0.6,2.96,5,2/16/2023,0,97.48020402,,,,,,,,
63f07b3118fc5600111f8500,2023-02-17T18:30:40.232Z,FALSE,automatic,0.48,0.001,0.03,,7.48,380,270,42,2.4,167,,7.47,180,108,38,1.9,88,7.68,1290,3.3,14,108.5271318,,,7.64,20,8,24,0.5,3.1,5,2/17/2023,0,84.42388195,,,,,,,,
63f319246ecdef001162616d,2023-02-19T18:30:36.916Z,FALSE,automatic,0.48,0.001,0.03,,7.41,390,286,40,2.4,168,,7.4,180,96,35,1.8,85,7.51,2800,3.41,28,100,,,7.69,10,6,22,0.4,3.06,3,2/18/2023,0,79.7084014,,,,,,,,
63f319766ecdef00116261ae,2023-02-19T18:30:36.916Z,FALSE,automatic,0.48,0.001,0.03,,7.49,370,272,38,2,160,,7.38,180,90,30,1.2,80,7.46,2460,3.26,25,101.6260163,,,7.67,10,5,20,0.4,3.09,3,2/19/2023,0,73.98709295,,,,,,,,
63f45893db970800127ff214,2023-02-20T18:30:41.959Z,FALSE,automatic,0.48,0.001,0.03,,7.48,380,280,44,3.1,164,,7.42,170,86,37,2.1,80,7.67,4050,3.34,44,108.6419753,,,7.66,20,9,22,0.6,3.12,5,2/20/2023,0,73.97157677,,,,,,,,
63f5aef97a90fa0012cf2de6,2023-02-21T18:30:38.944Z,FALSE,automatic,0.48,0.001,0.03,,7.44,310,210,40,2.4,130,,7.43,170,96,36,1.7,85,7.62,3040,2.9,32,105.2631579,,,7.68,20,8,24,0,2.78,5,2/21/2023,0,73.94219412,,,,,,,,
63f70f004f86c20012f3e2ab,2023-02-22T18:30:38.475Z,FALSE,automatic,0.48,0.001,0.03,,7.41,320,226,40,2.4,141,,7.44,170,100,32,1.6,90,7.56,2460,3.12,25,101.6260163,,,7.69,10,7,20,0.4,2.96,3,2/22/2023,0,37.47938982,,,,,,,,
63f8819791536c0011b4472b,2023-02-23T18:30:41.66Z,FALSE,automatic,0.48,0.001,0.03,,7.45,370,262,38,2,160,,7.46,160,96,31,1.3,85,7.51,2260,3.24,24,106.1946903,,,7.68,20,8,20,0.4,3.04,4,2/23/2023,0,73.93953128,,,,,,,,
63f9eac9bfe2a9001200e96f,2023-02-25T09:10:29.597Z,FALSE,automatic,0.48,0.001,0.03,,7.41,340,246,40,2.2,161,,7.45,160,72,36,1.7,82,7.51,3360,3.12,34,101.1904762,,,7.64,20,6,22,0.5,2.87,5,2/25/2023,0,52.73476646,,,,,,,,
63fc4c3c6c29cd00113943e2,2023-02-26T18:30:41Z,FALSE,automatic,0.48,0.001,0.03,,7.35,400,290,43,2.9,175,,7.42,170,78,34,1.8,79,7.49,2840,2.98,30,105.6338028,,,7.56,20,7,26,0.8,2.67,5,2/24/2023,0,79.11743593,,,,,,,,
63fda0aec5eb3d0012d64122,2023-02-27T18:30:38.432Z,FALSE,automatic,0.48,0.001,0.03,,7.41,360,264,44,2.2,165,,7.38,190,80,34,1.4,75,7.61,2840,3.41,29,102.1126761,,,7.71,10,7,19,0.4,3.02,3,2/26/2023,0,68.43236309,,,,,,,,
63ff08dc20bb6000124b0c0d,2023-02-28T18:30:38.715Z,FALSE,automatic,0.5,0.01,0.001,,7.39,400,282,44,2.7,175,,7.32,170,88,37,2.1,80,7.55,3160,3.24,34,107.5949367,,,7.64,20,8,26,0.8,2.96,4,2/27/2023,0,68.27907775,,,,,,,,
640041bc2b7e530011b5acbd,2023-03-01T18:30:38.598Z,FALSE,automatic,0.61,0.001,0.03,0,7.37,400,290,38,2.8,178,,7.31,160,96,31,1.8,90,7.4,3360,2.9,34,101.1904762,,,7.68,10,7,20,0.4,2.81,3,2/28/2023,1141.475275,78.75069135,,,,,,,,
640189f5a0fc9d00111999a4,2023-03-02T18:30:38.699Z,TRUE,automatic,0.57421875,0.001,0.03,,7.44,400,320,40,2.5,,,7.34,170,100,35,1.9,,7.64,3060,3.24,32,104.5751634,,,7.7,20,8,22,0.5,2.96,,3/1/2023,0,99.70705306,,,,,,,,
640189f5a0fc9d00111999a6,2023-03-02T18:30:38.699Z,FALSE,automatic,0.57421875,0.001,0.03,,7.44,400,320,40,2.5,180,,7.34,170,100,35,1.9,95,7.64,3060,3.24,32,104.5751634,,,7.7,20,8,22,0.5,2.96,5,3/1/2023,0,99.70705306,,,,,,,,
64018beea0fc9d0011199ae2,2023-03-02T18:30:38.699Z,FALSE,automatic,0.59765625,0.001,0.03,,7.46,400,298,40,2.3,180,,7.35,170,90,35,1.8,85,7.56,3160,2.99,34,107.5949367,,,7.68,20,12,20,0.8,2.84,5,3/2/2023,0,71.04413056,,,,,,,,
64030a12c892db0011f04892,2023-03-03T18:30:41.292Z,FALSE,automatic,0.5546875,0.001,0.03,,7.42,390,288,39,2.1,173,,7.4,160,90,32,1.6,77,7.52,1960,2.73,22,112.244898,,,7.64,20,8,20,0.6,2.89,5,3/3/2023,0,63.22531601,,,,,,,,
640590ef24d91d0011f83349,2023-03-05T18:30:40.301Z,FALSE,automatic,0.5703125,0.001,0.03,,7.49,410,296,42,2.2,186,,7.31,180,98,31,1.6,83,7.48,2160,2.94,22,101.8518519,,,7.65,10,7,16,0.4,2.68,4,3/4/2023,0,42.55379547,,,,,,,,
6405913224d91d0011f83390,2023-03-05T18:30:40.301Z,FALSE,automatic,0.55078125,0.001,0.03,,7.4,410,310,40,2.3,180,,7.49,180,90,35,1.7,80,7.56,2100,3.6,23,109.5238095,,,7.6,10,6,18,0.3,3.2,3,3/5/2023,0,73.62428344,,,,,,,,
